task,layer,inactive_count,epoch,model
1,conv1,0,0,leaky_relu_0.3_ghada_sgd
1,layer1,0,0,leaky_relu_0.3_ghada_sgd
1,layer2,0,0,leaky_relu_0.3_ghada_sgd
1,layer3,0,0,leaky_relu_0.3_ghada_sgd
1,layer4,0,0,leaky_relu_0.3_ghada_sgd
1,conv1,1,1,leaky_relu_0.3_ghada_sgd
1,layer1,0,1,leaky_relu_0.3_ghada_sgd
1,layer2,0,1,leaky_relu_0.3_ghada_sgd
1,layer3,0,1,leaky_relu_0.3_ghada_sgd
1,layer4,0,1,leaky_relu_0.3_ghada_sgd
1,conv1,2,2,leaky_relu_0.3_ghada_sgd
1,layer1,0,2,leaky_relu_0.3_ghada_sgd
1,layer2,0,2,leaky_relu_0.3_ghada_sgd
1,layer3,0,2,leaky_relu_0.3_ghada_sgd
1,layer4,0,2,leaky_relu_0.3_ghada_sgd
2,conv1,3,0,leaky_relu_0.3_ghada_sgd
2,layer1,0,0,leaky_relu_0.3_ghada_sgd
2,layer2,0,0,leaky_relu_0.3_ghada_sgd
2,layer3,0,0,leaky_relu_0.3_ghada_sgd
2,layer4,30,0,leaky_relu_0.3_ghada_sgd
2,conv1,3,1,leaky_relu_0.3_ghada_sgd
2,layer1,0,1,leaky_relu_0.3_ghada_sgd
2,layer2,0,1,leaky_relu_0.3_ghada_sgd
2,layer3,0,1,leaky_relu_0.3_ghada_sgd
2,layer4,26,1,leaky_relu_0.3_ghada_sgd
2,conv1,3,2,leaky_relu_0.3_ghada_sgd
2,layer1,0,2,leaky_relu_0.3_ghada_sgd
2,layer2,0,2,leaky_relu_0.3_ghada_sgd
2,layer3,0,2,leaky_relu_0.3_ghada_sgd
2,layer4,43,2,leaky_relu_0.3_ghada_sgd
3,conv1,6,0,leaky_relu_0.3_ghada_sgd
3,layer1,0,0,leaky_relu_0.3_ghada_sgd
3,layer2,0,0,leaky_relu_0.3_ghada_sgd
3,layer3,0,0,leaky_relu_0.3_ghada_sgd
3,layer4,113,0,leaky_relu_0.3_ghada_sgd
3,conv1,6,1,leaky_relu_0.3_ghada_sgd
3,layer1,0,1,leaky_relu_0.3_ghada_sgd
3,layer2,0,1,leaky_relu_0.3_ghada_sgd
3,layer3,0,1,leaky_relu_0.3_ghada_sgd
3,layer4,60,1,leaky_relu_0.3_ghada_sgd
3,conv1,5,2,leaky_relu_0.3_ghada_sgd
3,layer1,0,2,leaky_relu_0.3_ghada_sgd
3,layer2,0,2,leaky_relu_0.3_ghada_sgd
3,layer3,0,2,leaky_relu_0.3_ghada_sgd
3,layer4,90,2,leaky_relu_0.3_ghada_sgd
4,conv1,5,0,leaky_relu_0.3_ghada_sgd
4,layer1,0,0,leaky_relu_0.3_ghada_sgd
4,layer2,0,0,leaky_relu_0.3_ghada_sgd
4,layer3,0,0,leaky_relu_0.3_ghada_sgd
4,layer4,55,0,leaky_relu_0.3_ghada_sgd
4,conv1,8,1,leaky_relu_0.3_ghada_sgd
4,layer1,0,1,leaky_relu_0.3_ghada_sgd
4,layer2,0,1,leaky_relu_0.3_ghada_sgd
4,layer3,0,1,leaky_relu_0.3_ghada_sgd
4,layer4,25,1,leaky_relu_0.3_ghada_sgd
4,conv1,7,2,leaky_relu_0.3_ghada_sgd
4,layer1,0,2,leaky_relu_0.3_ghada_sgd
4,layer2,0,2,leaky_relu_0.3_ghada_sgd
4,layer3,0,2,leaky_relu_0.3_ghada_sgd
4,layer4,24,2,leaky_relu_0.3_ghada_sgd
5,conv1,9,0,leaky_relu_0.3_ghada_sgd
5,layer1,0,0,leaky_relu_0.3_ghada_sgd
5,layer2,0,0,leaky_relu_0.3_ghada_sgd
5,layer3,0,0,leaky_relu_0.3_ghada_sgd
5,layer4,17,0,leaky_relu_0.3_ghada_sgd
5,conv1,9,1,leaky_relu_0.3_ghada_sgd
5,layer1,0,1,leaky_relu_0.3_ghada_sgd
5,layer2,0,1,leaky_relu_0.3_ghada_sgd
5,layer3,0,1,leaky_relu_0.3_ghada_sgd
5,layer4,25,1,leaky_relu_0.3_ghada_sgd
5,conv1,9,2,leaky_relu_0.3_ghada_sgd
5,layer1,0,2,leaky_relu_0.3_ghada_sgd
5,layer2,0,2,leaky_relu_0.3_ghada_sgd
5,layer3,0,2,leaky_relu_0.3_ghada_sgd
5,layer4,17,2,leaky_relu_0.3_ghada_sgd
1,conv1,0,0,silu_0.2_ours_sgd
1,layer1,0,0,silu_0.2_ours_sgd
1,layer2,0,0,silu_0.2_ours_sgd
1,layer3,0,0,silu_0.2_ours_sgd
1,layer4,0,0,silu_0.2_ours_sgd
1,conv1,0,1,silu_0.2_ours_sgd
1,layer1,0,1,silu_0.2_ours_sgd
1,layer2,0,1,silu_0.2_ours_sgd
1,layer3,0,1,silu_0.2_ours_sgd
1,layer4,0,1,silu_0.2_ours_sgd
1,conv1,0,2,silu_0.2_ours_sgd
1,layer1,0,2,silu_0.2_ours_sgd
1,layer2,0,2,silu_0.2_ours_sgd
1,layer3,0,2,silu_0.2_ours_sgd
1,layer4,0,2,silu_0.2_ours_sgd
2,conv1,0,0,silu_0.2_ours_sgd
2,layer1,0,0,silu_0.2_ours_sgd
2,layer2,0,0,silu_0.2_ours_sgd
2,layer3,0,0,silu_0.2_ours_sgd
2,layer4,0,0,silu_0.2_ours_sgd
2,conv1,0,1,silu_0.2_ours_sgd
2,layer1,0,1,silu_0.2_ours_sgd
2,layer2,0,1,silu_0.2_ours_sgd
2,layer3,0,1,silu_0.2_ours_sgd
2,layer4,0,1,silu_0.2_ours_sgd
2,conv1,0,2,silu_0.2_ours_sgd
2,layer1,0,2,silu_0.2_ours_sgd
2,layer2,0,2,silu_0.2_ours_sgd
2,layer3,0,2,silu_0.2_ours_sgd
2,layer4,0,2,silu_0.2_ours_sgd
3,conv1,0,0,silu_0.2_ours_sgd
3,layer1,0,0,silu_0.2_ours_sgd
3,layer2,0,0,silu_0.2_ours_sgd
3,layer3,0,0,silu_0.2_ours_sgd
3,layer4,1,0,silu_0.2_ours_sgd
3,conv1,0,1,silu_0.2_ours_sgd
3,layer1,0,1,silu_0.2_ours_sgd
3,layer2,0,1,silu_0.2_ours_sgd
3,layer3,0,1,silu_0.2_ours_sgd
3,layer4,0,1,silu_0.2_ours_sgd
3,conv1,0,2,silu_0.2_ours_sgd
3,layer1,0,2,silu_0.2_ours_sgd
3,layer2,0,2,silu_0.2_ours_sgd
3,layer3,0,2,silu_0.2_ours_sgd
3,layer4,0,2,silu_0.2_ours_sgd
4,conv1,0,0,silu_0.2_ours_sgd
4,layer1,0,0,silu_0.2_ours_sgd
4,layer2,0,0,silu_0.2_ours_sgd
4,layer3,0,0,silu_0.2_ours_sgd
4,layer4,0,0,silu_0.2_ours_sgd
4,conv1,0,1,silu_0.2_ours_sgd
4,layer1,0,1,silu_0.2_ours_sgd
4,layer2,0,1,silu_0.2_ours_sgd
4,layer3,0,1,silu_0.2_ours_sgd
4,layer4,0,1,silu_0.2_ours_sgd
4,conv1,0,2,silu_0.2_ours_sgd
4,layer1,0,2,silu_0.2_ours_sgd
4,layer2,0,2,silu_0.2_ours_sgd
4,layer3,0,2,silu_0.2_ours_sgd
4,layer4,0,2,silu_0.2_ours_sgd
5,conv1,0,0,silu_0.2_ours_sgd
5,layer1,0,0,silu_0.2_ours_sgd
5,layer2,0,0,silu_0.2_ours_sgd
5,layer3,0,0,silu_0.2_ours_sgd
5,layer4,0,0,silu_0.2_ours_sgd
5,conv1,0,1,silu_0.2_ours_sgd
5,layer1,0,1,silu_0.2_ours_sgd
5,layer2,0,1,silu_0.2_ours_sgd
5,layer3,0,1,silu_0.2_ours_sgd
5,layer4,0,1,silu_0.2_ours_sgd
5,conv1,0,2,silu_0.2_ours_sgd
5,layer1,0,2,silu_0.2_ours_sgd
5,layer2,0,2,silu_0.2_ours_sgd
5,layer3,0,2,silu_0.2_ours_sgd
5,layer4,0,2,silu_0.2_ours_sgd
1,conv1,0,0,leaky_relu_0.2_ghada_sgd
1,layer1,0,0,leaky_relu_0.2_ghada_sgd
1,layer2,0,0,leaky_relu_0.2_ghada_sgd
1,layer3,0,0,leaky_relu_0.2_ghada_sgd
1,layer4,0,0,leaky_relu_0.2_ghada_sgd
