task,layer,inactive_count,epoch,model
1,conv1,0,0,leaky_relu_0.2_ghada_adam
1,layer1,0,0,leaky_relu_0.2_ghada_adam
1,layer2,0,0,leaky_relu_0.2_ghada_adam
1,layer3,0,0,leaky_relu_0.2_ghada_adam
1,layer4,0,0,leaky_relu_0.2_ghada_adam
1,conv1,0,1,leaky_relu_0.2_ghada_adam
1,layer1,0,1,leaky_relu_0.2_ghada_adam
1,layer2,0,1,leaky_relu_0.2_ghada_adam
1,layer3,0,1,leaky_relu_0.2_ghada_adam
1,layer4,0,1,leaky_relu_0.2_ghada_adam
1,conv1,0,2,leaky_relu_0.2_ghada_adam
1,layer1,0,2,leaky_relu_0.2_ghada_adam
1,layer2,0,2,leaky_relu_0.2_ghada_adam
1,layer3,0,2,leaky_relu_0.2_ghada_adam
1,layer4,0,2,leaky_relu_0.2_ghada_adam
2,conv1,0,0,leaky_relu_0.2_ghada_adam
2,layer1,0,0,leaky_relu_0.2_ghada_adam
2,layer2,0,0,leaky_relu_0.2_ghada_adam
2,layer3,0,0,leaky_relu_0.2_ghada_adam
2,layer4,0,0,leaky_relu_0.2_ghada_adam
2,conv1,0,1,leaky_relu_0.2_ghada_adam
2,layer1,0,1,leaky_relu_0.2_ghada_adam
2,layer2,0,1,leaky_relu_0.2_ghada_adam
2,layer3,0,1,leaky_relu_0.2_ghada_adam
2,layer4,0,1,leaky_relu_0.2_ghada_adam
2,conv1,0,2,leaky_relu_0.2_ghada_adam
2,layer1,0,2,leaky_relu_0.2_ghada_adam
2,layer2,0,2,leaky_relu_0.2_ghada_adam
2,layer3,0,2,leaky_relu_0.2_ghada_adam
2,layer4,0,2,leaky_relu_0.2_ghada_adam
3,conv1,0,0,leaky_relu_0.2_ghada_adam
3,layer1,0,0,leaky_relu_0.2_ghada_adam
3,layer2,0,0,leaky_relu_0.2_ghada_adam
3,layer3,0,0,leaky_relu_0.2_ghada_adam
3,layer4,5,0,leaky_relu_0.2_ghada_adam
3,conv1,0,1,leaky_relu_0.2_ghada_adam
3,layer1,0,1,leaky_relu_0.2_ghada_adam
3,layer2,0,1,leaky_relu_0.2_ghada_adam
3,layer3,0,1,leaky_relu_0.2_ghada_adam
3,layer4,2,1,leaky_relu_0.2_ghada_adam
3,conv1,0,2,leaky_relu_0.2_ghada_adam
3,layer1,0,2,leaky_relu_0.2_ghada_adam
3,layer2,0,2,leaky_relu_0.2_ghada_adam
3,layer3,0,2,leaky_relu_0.2_ghada_adam
3,layer4,3,2,leaky_relu_0.2_ghada_adam
4,conv1,0,0,leaky_relu_0.2_ghada_adam
4,layer1,0,0,leaky_relu_0.2_ghada_adam
4,layer2,0,0,leaky_relu_0.2_ghada_adam
4,layer3,0,0,leaky_relu_0.2_ghada_adam
4,layer4,40,0,leaky_relu_0.2_ghada_adam
4,conv1,0,1,leaky_relu_0.2_ghada_adam
4,layer1,0,1,leaky_relu_0.2_ghada_adam
4,layer2,0,1,leaky_relu_0.2_ghada_adam
4,layer3,0,1,leaky_relu_0.2_ghada_adam
4,layer4,27,1,leaky_relu_0.2_ghada_adam
4,conv1,0,2,leaky_relu_0.2_ghada_adam
4,layer1,0,2,leaky_relu_0.2_ghada_adam
4,layer2,0,2,leaky_relu_0.2_ghada_adam
4,layer3,0,2,leaky_relu_0.2_ghada_adam
4,layer4,15,2,leaky_relu_0.2_ghada_adam
5,conv1,0,0,leaky_relu_0.2_ghada_adam
5,layer1,0,0,leaky_relu_0.2_ghada_adam
5,layer2,0,0,leaky_relu_0.2_ghada_adam
5,layer3,0,0,leaky_relu_0.2_ghada_adam
5,layer4,104,0,leaky_relu_0.2_ghada_adam
5,conv1,0,1,leaky_relu_0.2_ghada_adam
5,layer1,0,1,leaky_relu_0.2_ghada_adam
5,layer2,0,1,leaky_relu_0.2_ghada_adam
5,layer3,0,1,leaky_relu_0.2_ghada_adam
5,layer4,95,1,leaky_relu_0.2_ghada_adam
5,conv1,0,2,leaky_relu_0.2_ghada_adam
5,layer1,0,2,leaky_relu_0.2_ghada_adam
5,layer2,0,2,leaky_relu_0.2_ghada_adam
5,layer3,0,2,leaky_relu_0.2_ghada_adam
5,layer4,88,2,leaky_relu_0.2_ghada_adam
1,conv1,0,0,silu_0.3_ghada_adam
1,layer1,0,0,silu_0.3_ghada_adam
1,layer2,0,0,silu_0.3_ghada_adam
1,layer3,0,0,silu_0.3_ghada_adam
1,layer4,0,0,silu_0.3_ghada_adam
1,conv1,0,1,silu_0.3_ghada_adam
1,layer1,0,1,silu_0.3_ghada_adam
1,layer2,0,1,silu_0.3_ghada_adam
1,layer3,0,1,silu_0.3_ghada_adam
1,layer4,0,1,silu_0.3_ghada_adam
1,conv1,0,2,silu_0.3_ghada_adam
1,layer1,0,2,silu_0.3_ghada_adam
1,layer2,0,2,silu_0.3_ghada_adam
1,layer3,0,2,silu_0.3_ghada_adam
1,layer4,0,2,silu_0.3_ghada_adam
2,conv1,1,0,silu_0.3_ghada_adam
2,layer1,0,0,silu_0.3_ghada_adam
2,layer2,0,0,silu_0.3_ghada_adam
2,layer3,0,0,silu_0.3_ghada_adam
