model,num_tasks_seen,task,metric_type,accuracy
relu_0.2_method1_sgd,1,0,Class-IL,97.0
relu_0.2_method1_sgd,1,0,Task-IL,97.0
relu_0.2_method1_sgd,1,avg,Class-IL,97.0
relu_0.2_method1_sgd,1,avg,Task-IL,97.0
relu_0.2_method1_sgd,2,0,Class-IL,0.0
relu_0.2_method1_sgd,2,0,Task-IL,60.75000000000001
relu_0.2_method1_sgd,2,1,Class-IL,88.55
relu_0.2_method1_sgd,2,1,Task-IL,88.55
relu_0.2_method1_sgd,2,avg,Class-IL,44.28
relu_0.2_method1_sgd,2,avg,Task-IL,74.65
relu_0.2_method1_sgd,3,0,Class-IL,0.0
relu_0.2_method1_sgd,3,0,Task-IL,76.95
relu_0.2_method1_sgd,3,1,Class-IL,0.0
relu_0.2_method1_sgd,3,1,Task-IL,66.14999999999999
relu_0.2_method1_sgd,3,2,Class-IL,93.65
relu_0.2_method1_sgd,3,2,Task-IL,93.65
relu_0.2_method1_sgd,3,avg,Class-IL,31.22
relu_0.2_method1_sgd,3,avg,Task-IL,78.92
relu_0.2_method1_sgd,4,0,Class-IL,0.0
relu_0.2_method1_sgd,4,0,Task-IL,68.25
relu_0.2_method1_sgd,4,1,Class-IL,0.0
relu_0.2_method1_sgd,4,1,Task-IL,65.14999999999999
relu_0.2_method1_sgd,4,2,Class-IL,0.0
relu_0.2_method1_sgd,4,2,Task-IL,77.55
relu_0.2_method1_sgd,4,3,Class-IL,95.8
relu_0.2_method1_sgd,4,3,Task-IL,95.8
relu_0.2_method1_sgd,4,avg,Class-IL,23.95
relu_0.2_method1_sgd,4,avg,Task-IL,76.69
relu_0.2_method1_sgd,5,0,Class-IL,0.0
relu_0.2_method1_sgd,5,0,Task-IL,51.849999999999994
relu_0.2_method1_sgd,5,1,Class-IL,0.0
relu_0.2_method1_sgd,5,1,Task-IL,66.4
relu_0.2_method1_sgd,5,2,Class-IL,0.0
relu_0.2_method1_sgd,5,2,Task-IL,62.55
relu_0.2_method1_sgd,5,3,Class-IL,0.0
relu_0.2_method1_sgd,5,3,Task-IL,63.449999999999996
relu_0.2_method1_sgd,5,4,Class-IL,95.89999999999999
relu_0.2_method1_sgd,5,4,Task-IL,95.89999999999999
relu_0.2_method1_sgd,5,avg,Class-IL,19.18
relu_0.2_method1_sgd,5,avg,Task-IL,68.03
relu_0.1_method1_adam,1,0,Class-IL,96.85000000000001
relu_0.1_method1_adam,1,0,Task-IL,96.85000000000001
relu_0.1_method1_adam,1,avg,Class-IL,96.85
relu_0.1_method1_adam,1,avg,Task-IL,96.85
relu_0.1_method1_adam,2,0,Class-IL,0.0
relu_0.1_method1_adam,2,0,Task-IL,63.849999999999994
relu_0.1_method1_adam,2,1,Class-IL,88.1
relu_0.1_method1_adam,2,1,Task-IL,88.1
relu_0.1_method1_adam,2,avg,Class-IL,44.05
relu_0.1_method1_adam,2,avg,Task-IL,75.97
relu_0.1_method1_adam,3,0,Class-IL,0.0
relu_0.1_method1_adam,3,0,Task-IL,67.75
relu_0.1_method1_adam,3,1,Class-IL,0.0
relu_0.1_method1_adam,3,1,Task-IL,51.849999999999994
relu_0.1_method1_adam,3,2,Class-IL,94.05
relu_0.1_method1_adam,3,2,Task-IL,94.05
relu_0.1_method1_adam,3,avg,Class-IL,31.35
relu_0.1_method1_adam,3,avg,Task-IL,71.22
relu_0.1_method1_adam,4,0,Class-IL,0.0
relu_0.1_method1_adam,4,0,Task-IL,49.95
relu_0.1_method1_adam,4,1,Class-IL,0.0
relu_0.1_method1_adam,4,1,Task-IL,50.5
relu_0.1_method1_adam,4,2,Class-IL,0.0
relu_0.1_method1_adam,4,2,Task-IL,61.45
relu_0.1_method1_adam,4,3,Class-IL,98.2
relu_0.1_method1_adam,4,3,Task-IL,98.2
relu_0.1_method1_adam,4,avg,Class-IL,24.55
relu_0.1_method1_adam,4,avg,Task-IL,65.03
relu_0.1_method1_adam,5,0,Class-IL,0.0
relu_0.1_method1_adam,5,0,Task-IL,27.400000000000002
relu_0.1_method1_adam,5,1,Class-IL,0.0
relu_0.1_method1_adam,5,1,Task-IL,50.0
relu_0.1_method1_adam,5,2,Class-IL,0.0
relu_0.1_method1_adam,5,2,Task-IL,47.5
relu_0.1_method1_adam,5,3,Class-IL,0.0
relu_0.1_method1_adam,5,3,Task-IL,56.55
relu_0.1_method1_adam,5,4,Class-IL,96.35000000000001
relu_0.1_method1_adam,5,4,Task-IL,96.35000000000001
relu_0.1_method1_adam,5,avg,Class-IL,19.27
relu_0.1_method1_adam,5,avg,Task-IL,55.56
relu_0.3_method1_adam,1,0,Class-IL,96.85000000000001
relu_0.3_method1_adam,1,0,Task-IL,96.85000000000001
relu_0.3_method1_adam,1,avg,Class-IL,96.85
relu_0.3_method1_adam,1,avg,Task-IL,96.85
relu_0.3_method1_adam,2,0,Class-IL,0.0
relu_0.3_method1_adam,2,0,Task-IL,61.5
relu_0.3_method1_adam,2,1,Class-IL,89.55
relu_0.3_method1_adam,2,1,Task-IL,89.55
relu_0.3_method1_adam,2,avg,Class-IL,44.78
relu_0.3_method1_adam,2,avg,Task-IL,75.53
relu_0.3_method1_adam,3,0,Class-IL,0.0
relu_0.3_method1_adam,3,0,Task-IL,73.8
relu_0.3_method1_adam,3,1,Class-IL,0.0
relu_0.3_method1_adam,3,1,Task-IL,51.849999999999994
relu_0.3_method1_adam,3,2,Class-IL,93.2
relu_0.3_method1_adam,3,2,Task-IL,93.2
relu_0.3_method1_adam,3,avg,Class-IL,31.07
relu_0.3_method1_adam,3,avg,Task-IL,72.95
relu_0.3_method1_adam,4,0,Class-IL,0.0
relu_0.3_method1_adam,4,0,Task-IL,57.9
relu_0.3_method1_adam,4,1,Class-IL,0.0
relu_0.3_method1_adam,4,1,Task-IL,49.7
relu_0.3_method1_adam,4,2,Class-IL,0.0
relu_0.3_method1_adam,4,2,Task-IL,56.599999999999994
relu_0.3_method1_adam,4,3,Class-IL,98.35000000000001
relu_0.3_method1_adam,4,3,Task-IL,98.35000000000001
relu_0.3_method1_adam,4,avg,Class-IL,24.59
relu_0.3_method1_adam,4,avg,Task-IL,65.64
relu_0.3_method1_adam,5,0,Class-IL,0.0
relu_0.3_method1_adam,5,0,Task-IL,48.4
relu_0.3_method1_adam,5,1,Class-IL,0.0
relu_0.3_method1_adam,5,1,Task-IL,50.0
relu_0.3_method1_adam,5,2,Class-IL,0.0
relu_0.3_method1_adam,5,2,Task-IL,55.50000000000001
relu_0.3_method1_adam,5,3,Class-IL,0.0
relu_0.3_method1_adam,5,3,Task-IL,51.7
relu_0.3_method1_adam,5,4,Class-IL,97.65
relu_0.3_method1_adam,5,4,Task-IL,97.65
relu_0.3_method1_adam,5,avg,Class-IL,19.53
relu_0.3_method1_adam,5,avg,Task-IL,60.65
relu_0.3_method2_sgd,1,0,Class-IL,97.0
relu_0.3_method2_sgd,1,0,Task-IL,97.0
relu_0.3_method2_sgd,1,avg,Class-IL,97.0
relu_0.3_method2_sgd,1,avg,Task-IL,97.0
relu_0.3_method2_sgd,2,0,Class-IL,0.0
relu_0.3_method2_sgd,2,0,Task-IL,58.85
relu_0.3_method2_sgd,2,1,Class-IL,86.3
relu_0.3_method2_sgd,2,1,Task-IL,86.3
